timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751573200.5196075,1119.2517,749.2065,809.3908,790.36194,
1751573200.5234973,140.10559,653.97363,0.0,0.0,
1751573200.5273874,0.0,658.4874,130.01587,149.22176,
1751573200.5312774,823.1093,756.90656,1121.4644,1162.8853,
1751573200.5351672,1450.0,808.24023,1450.0,1450.0,
1751573200.5390573,1241.833,758.32263,952.0631,934.0078,
1751573200.5429473,262.33292,669.5508,5.575902,0.0,
1751573200.5468373,0.0,661.9392,27.879509,39.916378,
1751573200.5507271,679.10944,748.1444,990.03235,1033.843,
1751573200.5546172,1450.0,811.24945,1450.0,1450.0,
1751573200.5585072,1350.7843,775.40436,1088.9824,1071.1927,
1751573200.5623970,396.42007,681.2336,106.29616,71.424644,
1751573200.5662870,0.0,647.24713,0.0,0.0,
1751573200.5701771,527.321,724.3362,845.1474,882.4971,
1751573200.5740669,1442.5654,798.8586,1450.0,1450.0,
1751573200.5779569,1442.2114,773.6343,1216.3431,1200.8545,
1751573200.5818470,533.2509,689.5532,222.85905,186.92548,
1751573200.5857368,0.0,647.8667,0.0,0.0,
1751573200.5896268,392.4373,711.14874,699.64294,735.0455,
1751573200.5935168,1352.2004,794.9643,1450.0,1450.0,
1751573200.5974066,1450.0,785.3171,1335.2073,1322.6393,
1751573200.6012967,674.94965,704.15674,359.6014,321.54367,
1751573200.6051867,0.0,655.3897,0.0,0.0,
1751573200.6090767,263.92603,706.54645,553.34186,588.3904,
1751573200.6129665,1246.9663,789.12286,1450.0,1450.0,
1751573200.6168566,1450.0,792.84015,1429.6436,1425.4838,
1751573200.6207466,820.71967,706.54645,494.1311,464.21594,
1751573200.6246364,0.0,638.92755,0.0,0.0,
1751573200.6285264,130.4584,693.89,410.40408,443.06293,
1751573200.6324165,1104.6481,794.7873,1375.8317,1412.3848,
1751573200.6363063,1450.0,807.17816,1450.0,1450.0,
1751573200.6401963,964.277,730.0006,644.1494,608.7469,
1751573200.6440864,18.763351,652.73456,0.0,0.0,
1751573200.6479762,38.146248,671.05536,278.61807,300.12512,
1751573200.6518662,997.11285,759.1192,1271.6597,1304.761,
