timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1748958311.3790076,791.3355,677.2508,222.23952,0.0,
1748958311.3829079,871.0798,709.3786,1190.2338,671.32086,
1748958311.3868079,824.0829,709.82117,1450.0,1450.0,
1748958311.3907080,692.0314,685.12787,861.16705,1208.9086,
1748958311.3946083,649.4598,671.32086,0.0,223.21309,
1748958311.3985083,766.1997,684.59686,116.29738,0.0,
1748958311.4024084,874.3545,716.0166,1121.7299,652.91156,
1748958311.4063087,845.1474,718.31775,1450.0,1450.0,
1748958311.4102087,715.22003,693.8015,857.27277,1321.1348,
1748958311.4141088,657.5139,677.51636,0.0,375.53256,
1748958311.4180090,747.5249,689.19916,102.31338,0.0,
1748958311.4219091,868.6016,711.7683,1115.1804,550.7752,
1748958311.4258091,853.2015,721.681,1450.0,1362.3787,
1748958311.4297094,735.57654,713.0959,977.3759,1445.4862,
1748958311.4336095,658.6645,696.01416,40.2704,627.59875,
1748958311.4375098,730.7087,693.00494,12.656412,0.0,
1748958311.4414098,870.1062,718.8488,958.6126,569.8926,
1748958311.4453099,877.6293,732.12476,1450.0,1421.5895,
1748958311.4492102,727.52246,716.9902,1122.1724,1450.0,
1748958311.4531102,633.4401,690.34973,195.42209,955.2493,
1748958311.4570103,725.6638,684.3313,0.0,0.0,
1748958311.4609106,855.1486,716.0166,786.37915,460.4987,
1748958311.4648106,873.4694,734.957,1450.0,1420.6158,
1748958311.4687107,748.764,723.8937,1051.4558,1450.0,
1748958311.4726110,638.485,710.4407,149.92981,1024.5498,
1748958311.4765110,689.11066,706.90045,0.0,53.280838,
1748958311.4804111,822.7553,724.77875,643.9724,330.65982,
1748958311.4843113,855.5912,735.311,1450.0,1358.0419,
1748958311.4882114,751.3306,726.0178,1349.3683,1450.0,
1748958311.4921114,665.6565,708.7591,331.10236,1051.1018,
1748958311.4960117,685.83594,692.91644,0.0,95.67539,
1748958311.4999118,769.2974,713.0074,799.1241,173.73802,
1748958311.5038121,845.2359,735.311,1450.0,1192.7119,
1748958311.5077121,785.0516,719.6454,1372.9994,1450.0,
1748958311.5116122,652.64606,690.1727,474.04016,1116.9504,
