timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751399084.7658877,839.483,1332.375,1450.0,1006.3175,
1751399084.7697797,860.459,816.4713,1035.4362,840.10254,
1751399084.7736716,802.3988,249.32246,169.1357,561.75,
1751399084.7775636,742.74554,278.26407,128.68828,488.4667,
1751399084.7814555,768.6779,969.14484,919.5813,805.9391,
1751399084.7853475,835.2347,1311.8416,1450.0,1011.6279,
1751399084.7892394,838.50946,887.6305,1180.321,850.9003,
1751399084.7931314,797.35394,305.61252,240.38333,570.95465,
1751399084.7970233,737.4351,168.42764,0.0,452.97565,
1751399084.8009152,735.57654,819.4805,757.6146,729.38104,
1751399084.8048072,813.3736,1312.5496,1450.0,991.6255,
1751399084.8086991,833.19904,1003.2198,1037.4718,878.1603,
1751399084.8125911,792.66315,315.25974,201.2635,604.49854,
1751399084.8164830,725.6638,97.53403,0.0,443.68246,
1751399084.8203750,708.8476,734.0719,633.7942,679.02094,
1751399084.8242667,770.71356,1310.3369,1425.5723,956.84247,
1751399084.8281586,808.5058,943.21246,978.52655,894.6225,
1751399084.8320506,781.68835,303.04584,320.83563,632.46655,
1751399084.8359425,712.0338,98.59611,0.0,436.15942,
1751399084.8398345,686.01294,647.8667,574.76044,627.68726,
1751399084.8437264,765.22614,1245.8158,1405.3928,963.923,
1751399084.8476183,829.39325,1072.6973,1334.4991,947.19525,
1751399084.8515103,799.3896,455.98486,555.2005,683.3577,
1751399084.8554022,720.79596,145.59299,0.0,464.56998,
1751399084.8592942,688.2256,554.581,342.6967,597.1525,
1751399084.8631861,749.472,1204.3063,1332.9945,933.38824,
1751399084.8670781,801.7793,1181.6487,1450.0,956.0459,
1751399084.8709700,779.6527,594.9399,703.71423,708.8476,
1751399084.8748620,714.33496,112.845634,0.0,468.46426,
1751399084.8787539,684.0658,414.74088,213.91992,551.3062,
1751399084.8826458,762.925,1175.0107,1282.7229,918.8732,
1751399084.8865378,824.52545,1253.8699,1117.8356,989.76685,
1751399084.8904297,780.6263,606.4457,482.18274,731.0627,
1751399084.8943217,710.4407,101.2513,0.0,465.45505,
1751399084.8982136,670.2588,363.93823,87.17878,505.28293,
1751399084.9021056,720.53046,1148.8127,1140.4932,864.2648,
1751399084.9059975,796.99994,1274.4918,1450.0,983.12885,
1751399084.9098895,794.4332,704.33374,842.58075,766.7308,
1751399084.9137814,725.6638,166.21498,68.68095,492.6265,
1751399084.9176733,691.50037,335.61618,156.39078,494.83917,
1751399084.9215653,736.28455,1057.4742,1027.9131,848.5992,
1751399084.9254572,786.6447,1258.7377,1450.0,996.2278,
1751399084.9293489,781.2458,778.50214,1005.16693,809.2138,
1751399084.9332409,733.5409,238.43619,113.7307,540.597,
